service_id,provider_id,rating_tier,service_type,state,number_approved_places,service_age_years,long_day_care,preschool_part_school,preschool_standalone,oshc_after_school,oshc_before_school,oshc_vacation_care,other_service,service_has_conditions,temporarily_closed,annual_open_days,annual_weekly_hours,school_term_open_days,school_term_weekly_hours,holiday_open_days,holiday_weekly_hours,weekly_open_days,max_weekly_hours,operating_pattern,provider_state,provider_age_years,provider_service_count,provider_has_trading_name,provider_has_conditions,provider_state_matches_service
SE-40019066,PR-00009832,Meeting NQS,Centre-Based Care,VIC,130,5.04,Yes,No,No,No,No,No,No,FALSE,No,5,60,0,,0,,5,60,Annual,VIC,2.07,1,TRUE,FALSE,Yes
SE-40019067,PR-40012078,Meeting NQS,Centre-Based Care,VIC,33,5.65,No,No,Yes,No,No,No,No,FALSE,No,3,18,4,30,0,,4,30,Multiple schedules,VIC,8.92,44,TRUE,FALSE,Yes
SE-40019075,PR-40012797,Below NQS,Centre-Based Care,NSW,60,5.94,No,No,No,Yes,Yes,Yes,Yes,FALSE,No,0,,5,25,5,52.5,5,52.5,Multiple schedules,NSW,8.63,5,TRUE,FALSE,Yes
SE-40019084,PR-40026948,Meeting NQS,Centre-Based Care,SA,63,5.67,Yes,No,No,No,No,No,No,FALSE,No,5,60,0,,0,,5,60,Annual,NSW,4.77,76,FALSE,FALSE,No
SE-40019091,PR-40002197,Meeting NQS,Centre-Based Care,WA,80,5.91,Yes,No,No,No,No,No,No,TRUE,No,5,57.5,0,,0,,5,57.5,Annual,QLD,12.07,11,FALSE,FALSE,No
SE-40019101,PR-00006422,Meeting NQS,Centre-Based Care,SA,60,5.41,No,Yes,No,No,No,No,Yes,FALSE,No,5,40,0,,0,,5,40,Annual,SA,14.71,7,TRUE,FALSE,Yes
SE-40019102,PR-40021821,Meeting NQS,Centre-Based Care,NSW,54,5.93,Yes,No,No,No,No,No,No,FALSE,No,5,55,0,,0,,5,55,Annual,NSW,6.41,6,TRUE,FALSE,Yes
SE-40019106,PR-00007236,Meeting NQS,Centre-Based Care,WA,79,5.81,No,No,No,Yes,Yes,Yes,No,TRUE,No,0,,5,25,5,55,5,55,Multiple schedules,WA,14.13,31,TRUE,FALSE,Yes
SE-40019110,PR-40022421,Meeting NQS,Centre-Based Care,NSW,36,5.66,Yes,No,No,No,No,Yes,No,FALSE,No,5,55,0,,0,,5,55,Annual,NSW,6.34,1,TRUE,FALSE,Yes
SE-40019112,PR-40023053,Meeting NQS,Centre-Based Care,WA,92,5.99,Yes,No,No,Yes,Yes,Yes,No,FALSE,No,5,60,5,27.5,5,60,5,60,Multiple schedules,WA,6.18,1,TRUE,FALSE,Yes
SE-40019116,PR-00004141,Meeting NQS,Centre-Based Care,NSW,52,5.89,Yes,No,No,No,No,No,No,FALSE,No,5,55,0,,5,55,5,55,Multiple schedules,NSW,15.28,6,TRUE,FALSE,Yes
SE-40019120,PR-00003428,Meeting NQS,Centre-Based Care,NSW,36,4.62,No,No,Yes,No,No,No,Yes,FALSE,No,0,,5,40,0,,5,40,School terms,NSW,17.05,44,TRUE,FALSE,Yes
SE-40019127,PR-00009679,Meeting NQS,Centre-Based Care,VIC,73,5.82,Yes,No,No,No,No,No,No,TRUE,No,5,55,0,,0,,5,55,Annual,NSW,1.65,1,TRUE,FALSE,No
SE-40019132,PR-40001617,Meeting NQS,Centre-Based Care,NSW,64,5.68,Yes,No,Yes,No,No,No,No,FALSE,No,5,50,5,50,5,50,5,50,Multiple schedules,NSW,12.47,4,TRUE,FALSE,Yes
SE-40019137,PR-40019409,Meeting NQS,Centre-Based Care,NSW,88,5.97,Yes,No,No,No,No,No,No,FALSE,No,5,60,0,,0,,5,60,Annual,QLD,7.38,1,TRUE,FALSE,No
SE-40019145,PR-40017768,Meeting NQS,Centre-Based Care,QLD,152,5.34,Yes,No,No,No,No,No,No,TRUE,No,5,57.5,0,,0,,5,57.5,Annual,QLD,7.84,1,TRUE,FALSE,Yes
SE-40019149,PR-00011182,Meeting NQS,Centre-Based Care,QLD,75,5.63,Yes,No,No,No,No,No,No,TRUE,No,5,57.5,0,,0,,5,57.5,Annual,QLD,1.06,1,FALSE,FALSE,Yes
SE-40019163,PR-00009657,Below NQS,Centre-Based Care,TAS,129,4.82,Yes,No,No,No,No,No,No,FALSE,No,5,60,0,,0,,5,60,Annual,QLD,2.1,3,FALSE,FALSE,No
SE-40019168,PR-00008293,Meeting NQS,Centre-Based Care,WA,40,5.91,Yes,No,Yes,Yes,Yes,Yes,No,FALSE,No,5,50,0,,0,,5,50,Annual,WA,12.64,5,TRUE,FALSE,Yes
SE-40019175,PR-40021632,Above NQS,Centre-Based Care,QLD,38,5.92,Yes,No,No,No,No,No,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,6.67,1,FALSE,FALSE,Yes
SE-40019178,PR-40012798,Meeting NQS,Family Day Care,VIC,,5.64,No,No,No,No,No,No,No,TRUE,No,5,30,7,30,5,30,7,30,Multiple schedules,VIC,8.67,4,FALSE,FALSE,Yes
SE-40019189,PR-00005904,Below NQS,Centre-Based Care,TAS,45,5.96,No,No,No,Yes,Yes,Yes,No,FALSE,No,0,,5,26.25,5,55,5,55,Multiple schedules,TAS,14.71,19,TRUE,FALSE,Yes
SE-40019195,PR-40034355,Meeting NQS,Centre-Based Care,NSW,46,5.6,Yes,No,No,No,No,No,No,FALSE,No,5,55,0,,0,,5,55,Annual,NSW,2.87,1,FALSE,FALSE,Yes
SE-40019199,PR-40027417,Meeting NQS,Centre-Based Care,VIC,115,5.87,Yes,No,No,No,No,No,No,FALSE,No,5,60,0,,0,,5,60,Annual,VIC,4.89,3,TRUE,FALSE,Yes
SE-40019202,PR-40027924,Meeting NQS,Centre-Based Care,VIC,92,5.79,Yes,No,No,No,No,No,No,FALSE,No,5,55,0,,0,,5,55,Annual,VIC,4.65,4,TRUE,FALSE,Yes
SE-40019217,PR-40001442,Meeting NQS,Centre-Based Care,NSW,39,5.94,Yes,No,No,No,No,No,No,FALSE,No,5,55,0,,0,,5,55,Annual,NSW,12.68,7,FALSE,FALSE,Yes
SE-40019224,PR-40003151,Meeting NQS,Centre-Based Care,WA,90,5.96,No,No,No,Yes,Yes,Yes,No,TRUE,No,0,,5,28.75,5,57.5,5,57.5,Multiple schedules,WA,11.64,10,FALSE,FALSE,Yes
SE-40019241,PR-40026756,Meeting NQS,Centre-Based Care,NSW,48,6.02,Yes,No,No,No,No,No,No,FALSE,No,5,52.5,0,,0,,5,52.5,Annual,NSW,5.12,4,TRUE,FALSE,Yes
SE-40019242,PR-40028420,Meeting NQS,Centre-Based Care,WA,112,5.92,No,No,No,Yes,Yes,Yes,No,TRUE,No,0,,5,27.5,0,,5,27.5,School terms,WA,4.51,18,FALSE,FALSE,Yes
SE-40019243,PR-40019142,Meeting NQS,Centre-Based Care,QLD,100,3.58,Yes,No,No,No,No,No,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,7.25,1,FALSE,FALSE,Yes
SE-40019246,PR-40019498,Meeting NQS,Centre-Based Care,NSW,37,5.65,Yes,No,No,No,No,No,No,TRUE,No,5,55,0,,0,,5,55,Annual,NSW,7.37,3,FALSE,FALSE,Yes
SE-40019247,PR-40026948,Meeting NQS,Centre-Based Care,WA,87,6,Yes,No,No,No,No,No,No,FALSE,No,5,60,0,,0,,5,60,Annual,NSW,4.77,76,FALSE,FALSE,No
SE-40019248,PR-40022122,Meeting NQS,Centre-Based Care,VIC,72,5.85,Yes,No,Yes,No,No,No,Yes,FALSE,No,5,55,0,,0,,5,55,Annual,TAS,6.13,1,TRUE,FALSE,No
SE-40019254,PR-40011043,Meeting NQS,Centre-Based Care,QLD,50,5.62,Yes,No,No,No,No,No,No,TRUE,No,5,52.5,0,,0,,5,52.5,Annual,QLD,9.14,2,TRUE,FALSE,Yes
SE-40019269,PR-00001307,Above NQS,Centre-Based Care,VIC,99,5.77,No,No,Yes,No,No,No,No,FALSE,No,0,,5,38.75,0,,5,38.75,School terms,VIC,14.72,17,TRUE,FALSE,Yes
SE-40019277,PR-40026948,Meeting NQS,Centre-Based Care,WA,72,6.02,Yes,No,No,No,No,No,No,FALSE,No,5,60,0,,0,,5,60,Annual,NSW,4.77,76,FALSE,FALSE,No
SE-40019279,PR-40028985,Meeting NQS,Centre-Based Care,QLD,108,5.69,Yes,No,No,No,No,No,No,TRUE,No,5,55,0,,0,,5,55,Annual,QLD,4.35,1,FALSE,FALSE,Yes
SE-40019280,PR-40006198,Meeting NQS,Centre-Based Care,NSW,55,5.77,No,No,No,Yes,No,No,No,FALSE,No,0,,5,15,0,,5,15,School terms,NSW,10.74,5,TRUE,FALSE,Yes
SE-40019287,PR-40028718,Meeting NQS,Centre-Based Care,VIC,120,5.91,Yes,No,No,No,No,No,No,FALSE,No,5,60,0,,0,,5,60,Annual,NSW,4.37,48,FALSE,FALSE,No
SE-40019288,PR-40022982,Meeting NQS,Centre-Based Care,NSW,61,5.79,Yes,No,No,No,No,No,No,FALSE,No,5,55,0,,0,,5,55,Annual,NSW,6.23,6,TRUE,FALSE,Yes
SE-40019291,PR-40020935,Meeting NQS,Centre-Based Care,NSW,34,5.88,Yes,No,No,No,No,No,No,FALSE,No,6,60,0,,5,50,6,60,Multiple schedules,NSW,6.27,1,FALSE,FALSE,Yes
SE-40019292,PR-40004402,Meeting NQS,Centre-Based Care,VIC,45,5.98,No,No,No,Yes,Yes,No,No,FALSE,No,0,,5,23.333333333333336,0,,5,23.333333333333336,School terms,VIC,11.27,233,TRUE,FALSE,Yes
SE-40019297,PR-40026948,Meeting NQS,Centre-Based Care,SA,92,6,Yes,No,No,No,No,No,No,FALSE,No,5,60,0,,0,,5,60,Annual,NSW,4.77,76,FALSE,FALSE,No
SE-40019302,PR-00007859,Meeting NQS,Centre-Based Care,NSW,60,5.94,No,No,No,Yes,Yes,Yes,No,FALSE,No,0,,5,75,5,57.5,5,75,Multiple schedules,NSW,13.43,8,TRUE,FALSE,Yes
SE-40019303,PR-40016161,Meeting NQS,Centre-Based Care,VIC,73,5.79,Yes,No,No,No,No,No,No,FALSE,No,5,57.5,0,,0,,5,57.5,Annual,VIC,7.71,10,FALSE,FALSE,Yes
SE-40019311,PR-40023017,Meeting NQS,Centre-Based Care,NSW,84,5.77,Yes,No,No,No,No,No,No,FALSE,No,5,57.5,0,,0,,5,57.5,Annual,NSW,5.92,1,TRUE,FALSE,Yes
SE-40019314,PR-40022371,Meeting NQS,Centre-Based Care,WA,50,5.74,Yes,No,No,No,No,No,No,TRUE,No,5,55,0,,0,,5,55,Annual,WA,6.23,1,TRUE,FALSE,Yes
SE-40019315,PR-40030673,Meeting NQS,Centre-Based Care,NSW,45,5.75,Yes,No,No,No,No,No,No,FALSE,No,5,50,0,,0,,5,50,Annual,NSW,3.74,2,FALSE,FALSE,Yes
SE-40019320,PR-40017601,Meeting NQS,Centre-Based Care,VIC,58,5.7,Yes,No,No,No,No,No,No,TRUE,No,5,52.5,0,,0,,5,52.5,Annual,VIC,7.63,1,TRUE,FALSE,Yes
SE-40019326,PR-40003418,Meeting NQS,Centre-Based Care,NSW,40,5.85,Yes,No,No,No,No,No,No,FALSE,No,5,55,0,,0,,5,55,Annual,NSW,11.47,5,TRUE,FALSE,Yes
SE-40019327,PR-00004036,Meeting NQS,Centre-Based Care,NSW,40,5.98,No,No,No,Yes,Yes,Yes,No,FALSE,No,0,,5,22.25,3,33,5,33,Multiple schedules,NSW,17.05,44,TRUE,FALSE,Yes
SE-40019329,PR-40023418,Meeting NQS,Centre-Based Care,VIC,134,5.92,Yes,No,No,No,No,No,No,TRUE,No,5,60,0,,0,,5,60,Annual,VIC,6.03,1,TRUE,FALSE,Yes
SE-40019333,PR-00005908,Meeting NQS,Centre-Based Care,TAS,45,5.24,No,No,No,Yes,No,Yes,No,FALSE,No,0,,0,,5,50,5,50,Holiday care,TAS,14.71,9,TRUE,FALSE,Yes
SE-40019342,PR-40012078,Meeting NQS,Centre-Based Care,VIC,152,5.72,Yes,No,Yes,No,No,No,No,TRUE,No,5,60,5,60,5,60,5,60,Multiple schedules,VIC,8.92,44,TRUE,FALSE,Yes
SE-40019343,PR-00004637,Above NQS,Centre-Based Care,NSW,97,5.74,Yes,No,No,No,No,No,No,FALSE,No,5,57.5,0,,0,,5,57.5,Annual,NSW,17.05,7,TRUE,FALSE,Yes
SE-40019345,PR-00004637,Above NQS,Centre-Based Care,NSW,72,5.58,Yes,No,No,No,No,No,No,FALSE,No,5,57.5,0,,0,,5,57.5,Annual,NSW,17.05,7,TRUE,FALSE,Yes
SE-40019346,PR-40021930,Meeting NQS,Centre-Based Care,QLD,64,5.58,Yes,No,No,No,No,No,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,6.71,28,FALSE,FALSE,Yes
SE-40019355,PR-40004402,Meeting NQS,Centre-Based Care,NSW,85,5.94,No,No,No,Yes,Yes,Yes,No,TRUE,No,0,,5,25,5,55,5,55,Multiple schedules,VIC,11.27,233,TRUE,FALSE,No
SE-40019356,PR-40023171,Meeting NQS,Centre-Based Care,WA,88,5.91,Yes,No,No,Yes,Yes,Yes,No,FALSE,No,5,57.5,5,35,5,57.5,5,57.5,Multiple schedules,WA,6.12,1,TRUE,FALSE,Yes
SE-40019360,PR-40021799,Meeting NQS,Centre-Based Care,NSW,103,5.87,Yes,No,No,No,No,No,No,FALSE,No,5,60,0,,0,,5,60,Annual,QLD,6.79,1,TRUE,FALSE,No
SE-40019362,PR-40001799,Meeting NQS,Centre-Based Care,VIC,100,4.3,Yes,No,No,No,No,No,No,FALSE,No,5,55,0,,5,55,5,55,Multiple schedules,VIC,12.27,1,FALSE,FALSE,Yes
SE-40019366,PR-40016208,Meeting NQS,Centre-Based Care,QLD,152,4.68,Yes,No,No,No,No,No,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,8.25,1,TRUE,FALSE,Yes
SE-40019368,PR-00008959,Meeting NQS,Centre-Based Care,VIC,23,5.74,No,No,Yes,No,No,No,No,FALSE,No,0,,5,37.5,0,,5,37.5,School terms,VIC,11.71,1,FALSE,FALSE,Yes
SE-40019374,PR-40008659,Meeting NQS,Centre-Based Care,WA,43,5.88,Yes,No,No,No,No,No,No,FALSE,No,5,55,0,,5,55,5,55,Multiple schedules,WA,10.06,3,FALSE,FALSE,Yes
SE-40019380,PR-00001657,Above NQS,Centre-Based Care,VIC,38,5.66,Yes,No,No,Yes,Yes,Yes,No,FALSE,Yes,5,35,0,,0,,5,35,Annual,VIC,14.72,1,FALSE,FALSE,Yes
SE-40019383,PR-40022897,Meeting NQS,Centre-Based Care,VIC,124,5.77,Yes,No,No,No,No,No,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,6.39,1,TRUE,FALSE,No
SE-40019389,PR-40006879,Meeting NQS,Centre-Based Care,WA,58,5.88,Yes,No,Yes,No,No,No,No,FALSE,No,5,55,0,,0,,5,55,Annual,WA,10.55,4,TRUE,FALSE,Yes
SE-40019393,PR-40022435,Meeting NQS,Centre-Based Care,NSW,24,5.88,Yes,No,Yes,No,No,No,No,FALSE,No,5,52.5,0,,0,,5,52.5,Annual,NSW,6.45,2,FALSE,FALSE,Yes
SE-40019394,PR-00007930,Below NQS,Centre-Based Care,NSW,35,5.94,No,No,No,Yes,Yes,Yes,No,FALSE,No,0,,5,27.5,5,57.5,5,57.5,Multiple schedules,NSW,13.66,15,FALSE,FALSE,Yes
SE-40019396,PR-40012032,Meeting NQS,Centre-Based Care,NSW,72,5.58,Yes,No,No,No,No,No,No,FALSE,No,5,52.5,0,,0,,5,52.5,Annual,NSW,8.44,1,TRUE,FALSE,Yes
SE-40019400,PR-00005883,Meeting NQS,Centre-Based Care,ACT,22,5.74,No,No,No,Yes,Yes,No,No,FALSE,No,0,,5,22.5,0,,5,22.5,School terms,ACT,14.71,13,TRUE,FALSE,Yes
SE-40019402,PR-40026948,Meeting NQS,Centre-Based Care,VIC,102,5.91,Yes,No,No,No,No,No,No,FALSE,No,5,60,0,,0,,5,60,Annual,NSW,4.77,76,FALSE,FALSE,No
SE-40019404,PR-40009049,Meeting NQS,Centre-Based Care,VIC,100,5.41,Yes,No,No,No,No,No,No,TRUE,No,5,57.5,0,,0,,5,57.5,Annual,QLD,9.92,19,FALSE,FALSE,No
SE-40019415,PR-00006844,Meeting NQS,Centre-Based Care,SA,90,5.65,No,No,No,Yes,Yes,Yes,No,FALSE,No,0,,5,26.25,0,,5,26.25,School terms,SA,14.71,51,TRUE,FALSE,Yes
SE-40019435,PR-40035391,Above NQS,Centre-Based Care,QLD,66,5.83,Yes,No,Yes,No,No,Yes,No,TRUE,No,5,60,0,,0,,5,60,Annual,QLD,2.86,1,TRUE,FALSE,Yes
SE-00012466,PR-00007268,Meeting NQS,Centre-Based Care,WA,53,15.8,Yes,No,No,No,No,No,No,FALSE,No,5,55,0,,0,,5,55,Annual,WA,14.13,15,TRUE,FALSE,Yes
SE-00012469,PR-40004402,Meeting NQS,Centre-Based Care,WA,100,15.61,No,No,No,Yes,Yes,Yes,No,TRUE,No,0,,5,26.666666666666664,5,57.5,5,57.5,Multiple schedules,VIC,11.27,233,TRUE,FALSE,No
SE-00012471,PR-00007426,Meeting NQS,Centre-Based Care,WA,138,15.88,Yes,No,No,No,No,No,No,TRUE,No,5,55,0,,0,,5,55,Annual,WA,14.13,5,TRUE,FALSE,Yes
SE-00012473,PR-00007236,Meeting NQS,Centre-Based Care,WA,60,16.41,Yes,No,No,No,No,No,No,FALSE,No,5,55,0,,0,,5,55,Annual,WA,14.13,31,TRUE,FALSE,Yes
SE-00012476,PR-40004402,Meeting NQS,Centre-Based Care,WA,37,14.31,No,No,No,Yes,Yes,No,No,TRUE,No,5,0.41666666666666663,5,26.666666666666664,5,57.5,5,57.5,Multiple schedules,VIC,11.27,233,TRUE,FALSE,No
SE-00012477,PR-00008264,Meeting NQS,Centre-Based Care,WA,114,14.36,Yes,No,No,No,No,No,No,FALSE,No,5,57.5,0,,0,,5,57.5,Annual,QLD,12.87,4,TRUE,FALSE,No
SE-00012478,PR-00006564,Meeting NQS,Centre-Based Care,WA,35,15.43,No,No,No,Yes,Yes,Yes,No,TRUE,No,5,10,0,,5,55,5,55,Multiple schedules,WA,14.72,14,FALSE,FALSE,Yes
SE-00012479,PR-00006564,Above NQS,Centre-Based Care,WA,60,15.82,Yes,No,No,No,No,No,No,FALSE,No,5,55,0,,0,,5,55,Annual,WA,14.72,14,FALSE,FALSE,Yes
SE-00012481,PR-00007662,Below NQS,Centre-Based Care,WA,20,16.1,Yes,No,No,No,No,No,No,FALSE,No,0,,5,19,0,,5,19,School terms,WA,14.13,1,TRUE,FALSE,Yes
SE-00012485,PR-00007254,Meeting NQS,Centre-Based Care,WA,40,15.46,Yes,No,No,Yes,No,Yes,No,TRUE,No,5,50,0,,0,,5,50,Annual,WA,14.13,1,TRUE,FALSE,Yes
SE-00012486,PR-40015181,Above NQS,Centre-Based Care,WA,94,16.56,Yes,No,No,No,No,No,No,FALSE,No,5,57.5,0,,0,,5,57.5,Annual,WA,8.49,1,TRUE,FALSE,Yes
SE-00012487,PR-40011145,Meeting NQS,Centre-Based Care,WA,100,14.21,No,No,No,Yes,Yes,No,No,TRUE,No,0,,5,26.25,0,,5,26.25,School terms,VIC,9.26,499,TRUE,FALSE,No
SE-00012493,PR-40028420,Meeting NQS,Centre-Based Care,WA,52,16.31,Yes,No,No,No,No,No,No,FALSE,No,5,57.5,0,,0,,5,57.5,Annual,WA,4.51,18,FALSE,FALSE,Yes
SE-00012494,PR-40010168,Meeting NQS,Centre-Based Care,WA,36,15.68,Yes,No,No,No,No,No,No,FALSE,No,5,57.5,0,,0,,5,57.5,Annual,WA,9.37,1,TRUE,FALSE,Yes
SE-00012495,PR-00007268,Meeting NQS,Centre-Based Care,WA,54,14.68,No,No,No,Yes,Yes,Yes,No,TRUE,No,5,0.41666666666666663,5,27.5,5,57.5,5,57.5,Multiple schedules,WA,14.13,15,TRUE,FALSE,Yes
SE-00012496,PR-00007269,Meeting NQS,Centre-Based Care,WA,40,16.2,Yes,No,No,No,No,No,No,FALSE,No,5,40,0,,0,,5,40,Annual,WA,14.13,1,TRUE,FALSE,Yes
SE-00012497,PR-00010231,Meeting NQS,Centre-Based Care,WA,46,15.74,Yes,No,No,No,No,No,No,FALSE,No,5,60,0,,0,,5,60,Annual,WA,1.69,2,FALSE,FALSE,Yes
SE-00012499,PR-00007271,Meeting NQS,Centre-Based Care,WA,48,16.12,Yes,No,No,Yes,Yes,Yes,No,FALSE,No,5,47.5,0,,0,,5,47.5,Annual,WA,14.13,1,TRUE,FALSE,Yes
SE-00012500,PR-00007273,Meeting NQS,Centre-Based Care,WA,43,16.97,Yes,No,No,Yes,Yes,Yes,No,FALSE,No,5,50,0,,0,,5,50,Annual,WA,14.13,1,TRUE,FALSE,Yes
SE-00012504,PR-40004402,Meeting NQS,Centre-Based Care,WA,60,14.11,No,No,No,Yes,Yes,No,No,TRUE,No,0,,5,25,0,,5,25,School terms,VIC,11.27,233,TRUE,FALSE,No
SE-00012506,PR-40004402,Meeting NQS,Centre-Based Care,WA,60,15.59,No,No,No,Yes,Yes,Yes,No,TRUE,No,0,,5,76.25,5,57.5,5,76.25,Multiple schedules,VIC,11.27,233,TRUE,FALSE,No
SE-00012507,PR-00011081,Above NQS,Centre-Based Care,WA,35,16.62,Yes,No,No,No,No,No,No,FALSE,No,5,47.5,0,,0,,5,47.5,Annual,WA,0.91,1,TRUE,FALSE,Yes
SE-00012508,PR-40004402,Meeting NQS,Centre-Based Care,WA,60,14.63,No,No,No,Yes,Yes,Yes,No,TRUE,No,0,,5,24.166666666666664,5,55,5,55,Multiple schedules,VIC,11.27,233,TRUE,FALSE,No
SE-00012510,PR-40004402,Meeting NQS,Centre-Based Care,WA,42,14.63,No,No,No,Yes,Yes,Yes,No,TRUE,No,5,0.41666666666666663,5,23.75,5,55,5,55,Multiple schedules,VIC,11.27,233,TRUE,FALSE,No
SE-00012513,PR-00002539,Below NQS,Centre-Based Care,WA,90,16.3,No,No,No,Yes,Yes,Yes,No,TRUE,No,0,,5,24.583333333333336,5,55,5,55,Multiple schedules,VIC,14.35,385,FALSE,FALSE,No
SE-00012515,PR-40011145,Below NQS,Centre-Based Care,WA,35,14.67,No,No,No,Yes,Yes,Yes,No,TRUE,No,0,,5,26.25,5,57.5,5,57.5,Multiple schedules,VIC,9.26,499,TRUE,FALSE,No
SE-00012518,PR-40036248,Meeting NQS,Centre-Based Care,WA,44,14.34,Yes,No,No,No,No,No,No,FALSE,No,5,55,0,,0,,5,55,Annual,WA,2.53,1,FALSE,FALSE,Yes
SE-00012519,PR-00007250,Meeting NQS,Centre-Based Care,WA,45,14.38,Yes,No,No,Yes,No,Yes,No,FALSE,No,5,42.5,0,,0,,5,42.5,Annual,WA,14.13,71,TRUE,FALSE,Yes
SE-00012520,PR-00007250,Meeting NQS,Centre-Based Care,WA,49,16.36,Yes,No,No,No,No,No,No,FALSE,No,5,42.5,0,,0,,5,42.5,Annual,WA,14.13,71,TRUE,FALSE,Yes
SE-00012523,PR-00007282,Meeting NQS,Centre-Based Care,WA,98,15.43,Yes,No,No,Yes,Yes,Yes,No,FALSE,No,5,60,5,27.5,5,60,5,60,Multiple schedules,WA,14.13,1,TRUE,FALSE,Yes
SE-00012524,PR-00007281,Meeting NQS,Centre-Based Care,WA,114,17.2,Yes,No,No,Yes,Yes,Yes,No,FALSE,No,5,60,5,27.5,5,60,5,60,Multiple schedules,WA,14.13,1,TRUE,FALSE,Yes
SE-00012525,PR-40018167,Meeting NQS,Centre-Based Care,WA,96,17.16,Yes,No,No,Yes,Yes,Yes,No,FALSE,No,5,60,5,32.5,5,60,5,60,Multiple schedules,WA,7.59,2,TRUE,FALSE,Yes
SE-00012526,PR-00007189,Meeting NQS,Centre-Based Care,WA,35,16.17,Yes,No,No,No,No,No,No,FALSE,No,5,55,0,,0,,5,55,Annual,WA,14.13,1,TRUE,FALSE,Yes
SE-00012527,PR-00007515,Meeting NQS,Centre-Based Care,WA,27,14.35,Yes,No,No,Yes,Yes,Yes,No,FALSE,No,4,38,0,,4,38,4,38,Multiple schedules,WA,13.74,27,TRUE,FALSE,Yes
SE-00012528,PR-40019954,Meeting NQS,Centre-Based Care,WA,88,15.44,Yes,No,No,No,No,No,No,FALSE,No,5,55,0,,0,,5,55,Annual,WA,7.23,15,TRUE,FALSE,Yes
SE-00012529,PR-00007284,Meeting NQS,Centre-Based Care,WA,133,14.26,Yes,No,No,No,No,No,Yes,FALSE,No,5,52.5,0,,0,,5,52.5,Annual,WA,14.13,1,TRUE,FALSE,Yes
SE-00012531,PR-00007515,Meeting NQS,Centre-Based Care,WA,24,16.64,Yes,No,No,Yes,Yes,Yes,No,TRUE,No,4,38,4,9,4,38,4,38,Multiple schedules,WA,13.74,27,TRUE,FALSE,Yes
SE-00012535,PR-00007291,Meeting NQS,Centre-Based Care,WA,19,14.26,Yes,No,No,Yes,Yes,Yes,No,TRUE,No,4,36,0,,0,,4,36,Annual,WA,14.13,1,TRUE,FALSE,Yes
SE-00012537,PR-00007651,Meeting NQS,Centre-Based Care,WA,36,16.2,Yes,No,No,No,No,No,No,FALSE,No,5,55,0,,0,,5,55,Annual,WA,14.13,1,TRUE,FALSE,Yes
SE-00012542,PR-00007296,Meeting NQS,Centre-Based Care,WA,47,15.93,Yes,No,No,No,No,No,No,FALSE,No,5,52.5,0,,0,,5,52.5,Annual,WA,14.13,1,TRUE,FALSE,Yes
SE-00012547,PR-40001112,Meeting NQS,Centre-Based Care,WA,75,17.33,Yes,No,No,No,No,No,No,FALSE,No,5,57.5,0,,0,,5,57.5,Annual,QLD,12.96,219,FALSE,TRUE,No
SE-00012549,PR-00007629,Meeting NQS,Centre-Based Care,WA,44,16.05,No,No,No,Yes,Yes,Yes,No,TRUE,No,0,,5,32.5,5,55,5,55,Multiple schedules,WA,14.13,31,TRUE,FALSE,Yes
SE-00012550,PR-00007575,Meeting NQS,Centre-Based Care,WA,65,15.55,No,No,No,No,No,Yes,No,TRUE,No,0,,0,,5,50,5,50,Holiday care,WA,14.13,1,TRUE,FALSE,Yes
SE-00012551,PR-00007300,Below NQS,Centre-Based Care,WA,70,16.02,No,No,Yes,Yes,Yes,Yes,No,TRUE,No,0,,5,40,5,60,5,60,Multiple schedules,WA,14.13,1,TRUE,FALSE,Yes
SE-00012552,PR-40019954,Meeting NQS,Centre-Based Care,WA,72,15.78,Yes,No,No,No,No,No,No,FALSE,No,5,57.5,0,,0,,5,57.5,Annual,WA,7.23,15,TRUE,FALSE,Yes
SE-00012553,PR-00007302,Meeting NQS,Centre-Based Care,WA,55,16.07,Yes,No,No,No,No,No,No,FALSE,No,5,55,0,,0,,5,55,Annual,WA,14.13,1,TRUE,FALSE,Yes
SE-00012554,PR-00007304,Meeting NQS,Centre-Based Care,WA,30,16.24,No,No,No,Yes,No,Yes,No,TRUE,No,5,35,5,15,5,45,5,45,Multiple schedules,WA,14.13,1,TRUE,FALSE,Yes
SE-00012556,PR-00001030,Meeting NQS,Centre-Based Care,WA,50,15.38,No,No,No,Yes,Yes,No,No,TRUE,No,0,,5,25.416666666666664,0,,5,25.416666666666664,School terms,QLD,14.71,104,FALSE,FALSE,No
SE-00012557,PR-00007515,Meeting NQS,Centre-Based Care,WA,19,15.76,Yes,No,No,No,No,No,No,TRUE,No,4,38,0,,0,,4,38,Annual,WA,13.74,27,TRUE,FALSE,Yes
SE-00012560,PR-00007617,Meeting NQS,Centre-Based Care,WA,52,15.93,No,No,No,Yes,Yes,Yes,No,TRUE,No,0,,5,33.75,5,55,5,55,Multiple schedules,WA,14.13,4,TRUE,FALSE,Yes
